,location,subject,measure,year,value
9602,IRN,PIG,THND_TONNE,1992,0.0
9603,IRN,PIG,THND_TONNE,1993,0.0
9604,IRN,PIG,THND_TONNE,1994,0.0
9605,IRN,PIG,THND_TONNE,1995,0.0
9606,IRN,PIG,THND_TONNE,1996,0.0
9607,IRN,PIG,THND_TONNE,1997,0.0
9608,IRN,PIG,THND_TONNE,1998,0.0
9609,IRN,PIG,THND_TONNE,1999,0.0
9610,IRN,PIG,THND_TONNE,2000,0.0
9611,IRN,PIG,THND_TONNE,2001,0.0
9612,IRN,PIG,THND_TONNE,2002,0.0
9613,IRN,PIG,THND_TONNE,2003,0.0
9614,IRN,PIG,THND_TONNE,2004,0.0
9615,IRN,PIG,THND_TONNE,2005,0.0
9616,IRN,PIG,THND_TONNE,2006,0.0
9617,IRN,PIG,THND_TONNE,2007,0.0
9618,IRN,PIG,THND_TONNE,2008,0.0
9619,IRN,PIG,THND_TONNE,2009,0.0
9620,IRN,PIG,THND_TONNE,2010,0.0
9621,IRN,PIG,THND_TONNE,2011,0.0
9622,IRN,PIG,THND_TONNE,2012,0.0
9623,IRN,PIG,THND_TONNE,2013,0.0
9624,IRN,PIG,THND_TONNE,2014,0.0
9625,IRN,PIG,THND_TONNE,2015,0.0
9626,IRN,PIG,THND_TONNE,2016,0.0
9627,IRN,PIG,THND_TONNE,2017,0.0
9628,IRN,PIG,THND_TONNE,2018,0.0
9629,IRN,PIG,THND_TONNE,2019,0.0
9630,IRN,PIG,THND_TONNE,2020,0.001
9631,IRN,PIG,THND_TONNE,2021,0.001
9632,IRN,PIG,THND_TONNE,2022,0.001
9633,IRN,PIG,THND_TONNE,2023,0.001
9634,IRN,PIG,THND_TONNE,2024,0.001
9635,IRN,PIG,THND_TONNE,2025,0.001
9636,IRN,PIG,THND_TONNE,2026,0.001
9637,IRN,PIG,THND_TONNE,2027,0.001
9638,IRN,PIG,THND_TONNE,2028,0.001
9639,IRN,PIG,THND_TONNE,2029,0.001
9640,MEX,POULTRY,THND_TONNE,1990,848.035
9641,MEX,POULTRY,THND_TONNE,1991,995.553
9642,MEX,POULTRY,THND_TONNE,1992,1071.894
9643,MEX,POULTRY,THND_TONNE,1993,1261.1
9644,MEX,POULTRY,THND_TONNE,1994,1369.909
9645,MEX,POULTRY,THND_TONNE,1995,1515.516
9646,MEX,POULTRY,THND_TONNE,1996,1505.322
9647,MEX,POULTRY,THND_TONNE,1997,1750.495
9648,MEX,POULTRY,THND_TONNE,1998,1931.271
9649,MEX,POULTRY,THND_TONNE,1999,2080.252
9650,MEX,POULTRY,THND_TONNE,2000,2229.966
9651,MEX,POULTRY,THND_TONNE,2001,2351.655
9652,MEX,POULTRY,THND_TONNE,2002,2516.807
9653,MEX,POULTRY,THND_TONNE,2003,2686.007
9654,MEX,POULTRY,THND_TONNE,2004,2783.345
9655,MEX,POULTRY,THND_TONNE,2005,3029.62
9656,MEX,POULTRY,THND_TONNE,2006,3112.794
9657,MEX,POULTRY,THND_TONNE,2007,3167.94
9658,MEX,POULTRY,THND_TONNE,2008,3261.932
9659,MEX,POULTRY,THND_TONNE,2009,3314.587
9660,MEX,POULTRY,THND_TONNE,2010,3421.165
9661,MEX,POULTRY,THND_TONNE,2011,3532.197
9662,MEX,POULTRY,THND_TONNE,2012,3612.905
9663,MEX,POULTRY,THND_TONNE,2013,3690.316
9664,MEX,POULTRY,THND_TONNE,2014,3801.833
9665,MEX,POULTRY,THND_TONNE,2015,3928.083
9666,MEX,POULTRY,THND_TONNE,2016,4073.135
9667,MEX,POULTRY,THND_TONNE,2017,4223.313
9668,MEX,POULTRY,THND_TONNE,2018,4316.464
9669,MEX,POULTRY,THND_TONNE,2019,4426.506
9670,MEX,POULTRY,THND_TONNE,2020,4481.279
9671,MEX,POULTRY,THND_TONNE,2021,4545.59
9672,MEX,POULTRY,THND_TONNE,2022,4607.493
9673,MEX,POULTRY,THND_TONNE,2023,4666.412
9674,MEX,POULTRY,THND_TONNE,2024,4726.808
9675,MEX,POULTRY,THND_TONNE,2025,4786.412
9676,MEX,POULTRY,THND_TONNE,2026,4844.737
9677,MEX,POULTRY,THND_TONNE,2027,4903.168
9678,MEX,POULTRY,THND_TONNE,2028,4961.435
9679,MEX,POULTRY,THND_TONNE,2029,5019.424
9680,AUS,SHEEP,THND_TONNE,1990,366.452
9681,AUS,SHEEP,THND_TONNE,1991,379.246
9682,AUS,SHEEP,THND_TONNE,1992,355.184
9683,AUS,SHEEP,THND_TONNE,1993,349.866
9684,AUS,SHEEP,THND_TONNE,1994,374.265
9685,AUS,SHEEP,THND_TONNE,1995,309.057
9686,AUS,SHEEP,THND_TONNE,1996,305.815
9687,AUS,SHEEP,THND_TONNE,1997,314.725
9688,AUS,SHEEP,THND_TONNE,1998,326.886
9689,AUS,SHEEP,THND_TONNE,1999,325.594
9690,AUS,SHEEP,THND_TONNE,2000,353.24
9691,AUS,SHEEP,THND_TONNE,2001,326.689
9692,AUS,SHEEP,THND_TONNE,2002,303.789
9693,AUS,SHEEP,THND_TONNE,2003,271.012
9694,AUS,SHEEP,THND_TONNE,2004,270.734
9695,AUS,SHEEP,THND_TONNE,2005,274.981
9696,AUS,SHEEP,THND_TONNE,2006,288.541
9697,AUS,SHEEP,THND_TONNE,2007,299.167
9698,AUS,SHEEP,THND_TONNE,2008,266.458
9699,AUS,SHEEP,THND_TONNE,2009,255.413
9700,AUS,SHEEP,THND_TONNE,2010,225.907
9701,AUS,SHEEP,THND_TONNE,2011,206.07
9702,AUS,SHEEP,THND_TONNE,2012,227.034
9703,AUS,SHEEP,THND_TONNE,2013,230.507
9704,AUS,SHEEP,THND_TONNE,2014,217.634
9705,AUS,SHEEP,THND_TONNE,2015,254.168
9706,AUS,SHEEP,THND_TONNE,2016,234.352
9707,AUS,SHEEP,THND_TONNE,2017,216.656
9708,AUS,SHEEP,THND_TONNE,2018,197.556
9709,AUS,SHEEP,THND_TONNE,2019,177.0
9710,AUS,SHEEP,THND_TONNE,2020,170.222
9711,AUS,SHEEP,THND_TONNE,2021,173.237
9712,AUS,SHEEP,THND_TONNE,2022,174.309
9713,AUS,SHEEP,THND_TONNE,2023,181.132
9714,AUS,SHEEP,THND_TONNE,2024,183.781
9715,AUS,SHEEP,THND_TONNE,2025,184.697
9716,AUS,SHEEP,THND_TONNE,2026,183.335
9717,AUS,SHEEP,THND_TONNE,2027,181.187
9718,AUS,SHEEP,THND_TONNE,2028,182.78
9719,AUS,SHEEP,THND_TONNE,2029,184.324
9720,MEX,BEEF,THND_TONNE,1990,885.416
9721,MEX,BEEF,THND_TONNE,1991,1096.477
9722,MEX,BEEF,THND_TONNE,1992,1165.183
9723,MEX,BEEF,THND_TONNE,1993,1075.554
9724,MEX,BEEF,THND_TONNE,1994,1285.064
9725,MEX,BEEF,THND_TONNE,1995,1119.742
9726,MEX,BEEF,THND_TONNE,1996,1321.371
9727,MEX,BEEF,THND_TONNE,1997,1377.33
9728,MEX,BEEF,THND_TONNE,1998,1507.122
9729,MEX,BEEF,THND_TONNE,1999,1515.51
9730,MEX,BEEF,THND_TONNE,2000,1524.53
9731,MEX,BEEF,THND_TONNE,2001,1583.0
9732,MEX,BEEF,THND_TONNE,2002,1717.57
9733,MEX,BEEF,THND_TONNE,2003,1613.165
9734,MEX,BEEF,THND_TONNE,2004,1553.857
9735,MEX,BEEF,THND_TONNE,2005,1616.017
9736,MEX,BEEF,THND_TONNE,2006,1538.146
9737,MEX,BEEF,THND_TONNE,2007,1669.408
9738,MEX,BEEF,THND_TONNE,2008,1776.01
9739,MEX,BEEF,THND_TONNE,2009,1695.545
9740,MEX,BEEF,THND_TONNE,2010,1624.429
9741,MEX,BEEF,THND_TONNE,2011,1496.711
9742,MEX,BEEF,THND_TONNE,2012,1516.946
9743,MEX,BEEF,THND_TONNE,2013,1531.758
9744,MEX,BEEF,THND_TONNE,2014,1532.06
9745,MEX,BEEF,THND_TONNE,2015,1551.635
9746,MEX,BEEF,THND_TONNE,2016,1609.356
9747,MEX,BEEF,THND_TONNE,2017,1633.086
9748,MEX,BEEF,THND_TONNE,2018,1666.224
9749,MEX,BEEF,THND_TONNE,2019,1670.708
9750,MEX,BEEF,THND_TONNE,2020,1652.375
9751,MEX,BEEF,THND_TONNE,2021,1672.105
9752,MEX,BEEF,THND_TONNE,2022,1690.816
9753,MEX,BEEF,THND_TONNE,2023,1714.723
9754,MEX,BEEF,THND_TONNE,2024,1742.251
9755,MEX,BEEF,THND_TONNE,2025,1758.614
9756,MEX,BEEF,THND_TONNE,2026,1779.542
9757,MEX,BEEF,THND_TONNE,2027,1790.538
9758,MEX,BEEF,THND_TONNE,2028,1801.876
9759,MEX,BEEF,THND_TONNE,2029,1809.618
9760,PRY,POULTRY,THND_TONNE,1990,24.724
9761,PRY,POULTRY,THND_TONNE,1991,18.608
9762,PRY,POULTRY,THND_TONNE,1992,20.166
9763,PRY,POULTRY,THND_TONNE,1993,22.108
9764,PRY,POULTRY,THND_TONNE,1994,30.855
9765,PRY,POULTRY,THND_TONNE,1995,33.791
9766,PRY,POULTRY,THND_TONNE,1996,34.485
9767,PRY,POULTRY,THND_TONNE,1997,36.631
9768,PRY,POULTRY,THND_TONNE,1998,38.049
9769,PRY,POULTRY,THND_TONNE,1999,41.966
9770,PRY,POULTRY,THND_TONNE,2000,34.889
9771,PRY,POULTRY,THND_TONNE,2001,38.178
9772,PRY,POULTRY,THND_TONNE,2002,38.213
9773,PRY,POULTRY,THND_TONNE,2003,38.951
9774,PRY,POULTRY,THND_TONNE,2004,43.036
9775,PRY,POULTRY,THND_TONNE,2005,43.014
9776,PRY,POULTRY,THND_TONNE,2006,46.582
9777,PRY,POULTRY,THND_TONNE,2007,31.118
9778,PRY,POULTRY,THND_TONNE,2008,37.937
9779,PRY,POULTRY,THND_TONNE,2009,37.114
9780,PRY,POULTRY,THND_TONNE,2010,36.052
9781,PRY,POULTRY,THND_TONNE,2011,40.665
9782,PRY,POULTRY,THND_TONNE,2012,41.912
9783,PRY,POULTRY,THND_TONNE,2013,43.463
9784,PRY,POULTRY,THND_TONNE,2014,43.878
9785,PRY,POULTRY,THND_TONNE,2015,43.966
9786,PRY,POULTRY,THND_TONNE,2016,42.316
9787,PRY,POULTRY,THND_TONNE,2017,41.384
9788,PRY,POULTRY,THND_TONNE,2018,41.522
9789,PRY,POULTRY,THND_TONNE,2019,42.448
9790,PRY,POULTRY,THND_TONNE,2020,42.87
9791,PRY,POULTRY,THND_TONNE,2021,43.339
9792,PRY,POULTRY,THND_TONNE,2022,43.706
9793,PRY,POULTRY,THND_TONNE,2023,44.134
9794,PRY,POULTRY,THND_TONNE,2024,44.49
9795,PRY,POULTRY,THND_TONNE,2025,44.844
9796,PRY,POULTRY,THND_TONNE,2026,45.188
9797,PRY,POULTRY,THND_TONNE,2027,45.508
9798,PRY,POULTRY,THND_TONNE,2028,45.822
9799,PRY,POULTRY,THND_TONNE,2029,46.117
9800,WLD,SHEEP,THND_TONNE,1990,7827.282
9801,WLD,SHEEP,THND_TONNE,1991,9179.411
9802,WLD,SHEEP,THND_TONNE,1992,9593.922
9803,WLD,SHEEP,THND_TONNE,1993,9878.213
9804,WLD,SHEEP,THND_TONNE,1994,10123.755
9805,WLD,SHEEP,THND_TONNE,1995,10339.137
9806,WLD,SHEEP,THND_TONNE,1996,10009.119
9807,WLD,SHEEP,THND_TONNE,1997,10376.742
9808,WLD,SHEEP,THND_TONNE,1998,10716.081
9809,WLD,SHEEP,THND_TONNE,1999,10890.098
9810,WLD,SHEEP,THND_TONNE,2000,11392.468
9811,WLD,SHEEP,THND_TONNE,2001,11330.426
9812,WLD,SHEEP,THND_TONNE,2002,11448.29
9813,WLD,SHEEP,THND_TONNE,2003,11719.737
9814,WLD,SHEEP,THND_TONNE,2004,12168.288
9815,WLD,SHEEP,THND_TONNE,2005,12550.336
9816,WLD,SHEEP,THND_TONNE,2006,12708.691
9817,WLD,SHEEP,THND_TONNE,2007,13172.86
9818,WLD,SHEEP,THND_TONNE,2008,13036.892
9819,WLD,SHEEP,THND_TONNE,2009,13100.363
9820,WLD,SHEEP,THND_TONNE,2010,13169.637
9821,WLD,SHEEP,THND_TONNE,2011,13253.671
9822,WLD,SHEEP,THND_TONNE,2012,13291.246
9823,WLD,SHEEP,THND_TONNE,2013,13665.576
9824,WLD,SHEEP,THND_TONNE,2014,14019.929
9825,WLD,SHEEP,THND_TONNE,2015,14502.443
9826,WLD,SHEEP,THND_TONNE,2016,14644.143
9827,WLD,SHEEP,THND_TONNE,2017,14891.121
9828,WLD,SHEEP,THND_TONNE,2018,15068.615
9829,WLD,SHEEP,THND_TONNE,2019,15278.749
9830,WLD,SHEEP,THND_TONNE,2020,15520.212
9831,WLD,SHEEP,THND_TONNE,2021,15742.234
9832,WLD,SHEEP,THND_TONNE,2022,15965.42
9833,WLD,SHEEP,THND_TONNE,2023,16193.595
9834,WLD,SHEEP,THND_TONNE,2024,16415.069
9835,WLD,SHEEP,THND_TONNE,2025,16635.827
9836,WLD,SHEEP,THND_TONNE,2026,16789.881
9837,WLD,SHEEP,THND_TONNE,2027,16946.436
9838,WLD,SHEEP,THND_TONNE,2028,17108.511
9839,WLD,SHEEP,THND_TONNE,2029,17268.831
9840,CHE,PIG,THND_TONNE,1990,272.614
9841,CHE,PIG,THND_TONNE,1991,269.313
9842,CHE,PIG,THND_TONNE,1992,267.294
9843,CHE,PIG,THND_TONNE,1993,264.267
9844,CHE,PIG,THND_TONNE,1994,249.373
9845,CHE,PIG,THND_TONNE,1995,256.135
9846,CHE,PIG,THND_TONNE,1996,236.506
9847,CHE,PIG,THND_TONNE,1997,233.996
9848,CHE,PIG,THND_TONNE,1998,246.353
9849,CHE,PIG,THND_TONNE,1999,242.722
9850,CHE,PIG,THND_TONNE,2000,242.13
9851,CHE,PIG,THND_TONNE,2001,243.926
9852,CHE,PIG,THND_TONNE,2002,247.254
9853,CHE,PIG,THND_TONNE,2003,244.64
9854,CHE,PIG,THND_TONNE,2004,244.004
9855,CHE,PIG,THND_TONNE,2005,249.679
9856,CHE,PIG,THND_TONNE,2006,255.796
9857,CHE,PIG,THND_TONNE,2007,254.993
9858,CHE,PIG,THND_TONNE,2008,254.33
9859,CHE,PIG,THND_TONNE,2009,252.402
9860,CHE,PIG,THND_TONNE,2010,262.708
9861,CHE,PIG,THND_TONNE,2011,260.236
9862,CHE,PIG,THND_TONNE,2012,249.24
9863,CHE,PIG,THND_TONNE,2013,249.456
9864,CHE,PIG,THND_TONNE,2014,255.997
9865,CHE,PIG,THND_TONNE,2015,249.287
9866,CHE,PIG,THND_TONNE,2016,249.076
9867,CHE,PIG,THND_TONNE,2017,248.78
9868,CHE,PIG,THND_TONNE,2018,246.98
9869,CHE,PIG,THND_TONNE,2019,248.325
9870,CHE,PIG,THND_TONNE,2020,249.21
9871,CHE,PIG,THND_TONNE,2021,249.957
9872,CHE,PIG,THND_TONNE,2022,250.243
9873,CHE,PIG,THND_TONNE,2023,250.977
9874,CHE,PIG,THND_TONNE,2024,251.43
9875,CHE,PIG,THND_TONNE,2025,251.932
9876,CHE,PIG,THND_TONNE,2026,252.442
9877,CHE,PIG,THND_TONNE,2027,252.974
9878,CHE,PIG,THND_TONNE,2028,253.452
9879,CHE,PIG,THND_TONNE,2029,254.029
9880,OECD,BEEF,THND_TONNE,1990,25181.53
9881,OECD,BEEF,THND_TONNE,1991,26492.964
9882,OECD,BEEF,THND_TONNE,1992,26351.469
9883,OECD,BEEF,THND_TONNE,1993,26029.995
9884,OECD,BEEF,THND_TONNE,1994,26593.551
9885,OECD,BEEF,THND_TONNE,1995,26740.223
9886,OECD,BEEF,THND_TONNE,1996,26960.373
9887,OECD,BEEF,THND_TONNE,1997,26930.41
9888,OECD,BEEF,THND_TONNE,1998,27284.684
9889,OECD,BEEF,THND_TONNE,1999,27461.399
9890,OECD,BEEF,THND_TONNE,2000,28093.131
9891,OECD,BEEF,THND_TONNE,2001,27303.297
9892,OECD,BEEF,THND_TONNE,2002,28200.164
9893,OECD,BEEF,THND_TONNE,2003,27700.164
9894,OECD,BEEF,THND_TONNE,2004,28172.468
9895,OECD,BEEF,THND_TONNE,2005,28097.545
9896,OECD,BEEF,THND_TONNE,2006,28340.32
9897,OECD,BEEF,THND_TONNE,2007,28639.696
9898,OECD,BEEF,THND_TONNE,2008,27989.708
9899,OECD,BEEF,THND_TONNE,2009,27525.573
9900,OECD,BEEF,THND_TONNE,2010,27719.203
9901,OECD,BEEF,THND_TONNE,2011,27147.678
9902,OECD,BEEF,THND_TONNE,2012,27128.593
9903,OECD,BEEF,THND_TONNE,2013,26991.919
9904,OECD,BEEF,THND_TONNE,2014,26713.543
9905,OECD,BEEF,THND_TONNE,2015,26900.661
9906,OECD,BEEF,THND_TONNE,2016,27631.311
9907,OECD,BEEF,THND_TONNE,2017,28011.086
9908,OECD,BEEF,THND_TONNE,2018,28667.528
9909,OECD,BEEF,THND_TONNE,2019,28701.939
9910,OECD,BEEF,THND_TONNE,2020,28730.997
9911,OECD,BEEF,THND_TONNE,2021,28801.14
9912,OECD,BEEF,THND_TONNE,2022,28574.753
9913,OECD,BEEF,THND_TONNE,2023,28655.078
9914,OECD,BEEF,THND_TONNE,2024,28757.497
9915,OECD,BEEF,THND_TONNE,2025,28888.027
9916,OECD,BEEF,THND_TONNE,2026,29071.448
9917,OECD,BEEF,THND_TONNE,2027,29220.206
9918,OECD,BEEF,THND_TONNE,2028,29430.734
9919,OECD,BEEF,THND_TONNE,2029,29531.27
9920,PAK,BEEF,THND_TONNE,1990,666.745
9921,PAK,BEEF,THND_TONNE,1991,695.753
9922,PAK,BEEF,THND_TONNE,1992,730.875
9923,PAK,BEEF,THND_TONNE,1993,767.64
9924,PAK,BEEF,THND_TONNE,1994,806.913
9925,PAK,BEEF,THND_TONNE,1995,846.77
9926,PAK,BEEF,THND_TONNE,1996,716.795
9927,PAK,BEEF,THND_TONNE,1997,826.816
9928,PAK,BEEF,THND_TONNE,1998,845.903
9929,PAK,BEEF,THND_TONNE,1999,866.759
9930,PAK,BEEF,THND_TONNE,2000,886.0
9931,PAK,BEEF,THND_TONNE,2001,908.0
9932,PAK,BEEF,THND_TONNE,2002,931.0
9933,PAK,BEEF,THND_TONNE,2003,950.996
9934,PAK,BEEF,THND_TONNE,2004,977.485
9935,PAK,BEEF,THND_TONNE,2005,1003.985
9936,PAK,BEEF,THND_TONNE,2006,1305.157
9937,PAK,BEEF,THND_TONNE,2007,1342.631
9938,PAK,BEEF,THND_TONNE,2008,1376.185
9939,PAK,BEEF,THND_TONNE,2009,1418.449
9940,PAK,BEEF,THND_TONNE,2010,1461.766
9941,PAK,BEEF,THND_TONNE,2011,1512.493
9942,PAK,BEEF,THND_TONNE,2012,1552.379
9943,PAK,BEEF,THND_TONNE,2013,1607.803
9944,PAK,BEEF,THND_TONNE,2014,1650.863
9945,PAK,BEEF,THND_TONNE,2015,1695.116
9946,PAK,BEEF,THND_TONNE,2016,1762.41
9947,PAK,BEEF,THND_TONNE,2017,1833.358
9948,PAK,BEEF,THND_TONNE,2018,1850.668
9949,PAK,BEEF,THND_TONNE,2019,1868.078
9950,PAK,BEEF,THND_TONNE,2020,1911.622
9951,PAK,BEEF,THND_TONNE,2021,1960.302
9952,PAK,BEEF,THND_TONNE,2022,2007.282
9953,PAK,BEEF,THND_TONNE,2023,2053.999
9954,PAK,BEEF,THND_TONNE,2024,2100.232
9955,PAK,BEEF,THND_TONNE,2025,2147.251
9956,PAK,BEEF,THND_TONNE,2026,2193.35
9957,PAK,BEEF,THND_TONNE,2027,2239.52
9958,PAK,BEEF,THND_TONNE,2028,2285.737
9959,PAK,BEEF,THND_TONNE,2029,2332.214
9960,CHL,SHEEP,THND_TONNE,1990,12.247
9961,CHL,SHEEP,THND_TONNE,1991,13.413
9962,CHL,SHEEP,THND_TONNE,1992,14.829
9963,CHL,SHEEP,THND_TONNE,1993,14.222
9964,CHL,SHEEP,THND_TONNE,1994,12.593
9965,CHL,SHEEP,THND_TONNE,1995,11.807
9966,CHL,SHEEP,THND_TONNE,1996,11.669
9967,CHL,SHEEP,THND_TONNE,1997,12.36
9968,CHL,SHEEP,THND_TONNE,1998,12.983
9969,CHL,SHEEP,THND_TONNE,1999,13.167
9970,CHL,SHEEP,THND_TONNE,2000,12.659
9971,CHL,SHEEP,THND_TONNE,2001,10.935
9972,CHL,SHEEP,THND_TONNE,2002,10.871
9973,CHL,SHEEP,THND_TONNE,2003,9.649
9974,CHL,SHEEP,THND_TONNE,2004,9.393
9975,CHL,SHEEP,THND_TONNE,2005,9.002
9976,CHL,SHEEP,THND_TONNE,2006,10.885
9977,CHL,SHEEP,THND_TONNE,2007,11.086
9978,CHL,SHEEP,THND_TONNE,2008,12.349
9979,CHL,SHEEP,THND_TONNE,2009,10.688
9980,CHL,SHEEP,THND_TONNE,2010,9.448
9981,CHL,SHEEP,THND_TONNE,2011,10.466
9982,CHL,SHEEP,THND_TONNE,2012,10.468
9983,CHL,SHEEP,THND_TONNE,2013,8.559
9984,CHL,SHEEP,THND_TONNE,2014,9.517
9985,CHL,SHEEP,THND_TONNE,2015,9.292
9986,CHL,SHEEP,THND_TONNE,2016,8.534
9987,CHL,SHEEP,THND_TONNE,2017,8.81
9988,CHL,SHEEP,THND_TONNE,2018,8.643
9989,CHL,SHEEP,THND_TONNE,2019,10.12
9990,CHL,SHEEP,THND_TONNE,2020,10.164
9991,CHL,SHEEP,THND_TONNE,2021,10.217
9992,CHL,SHEEP,THND_TONNE,2022,10.268
9993,CHL,SHEEP,THND_TONNE,2023,10.307
9994,CHL,SHEEP,THND_TONNE,2024,10.342
9995,CHL,SHEEP,THND_TONNE,2025,10.369
9996,CHL,SHEEP,THND_TONNE,2026,10.393
9997,CHL,SHEEP,THND_TONNE,2027,10.41
9998,CHL,SHEEP,THND_TONNE,2028,10.424
9999,CHL,SHEEP,THND_TONNE,2029,10.435
10000,ZAF,PIG,THND_TONNE,1990,130.149
10001,ZAF,PIG,THND_TONNE,1991,113.43
10002,ZAF,PIG,THND_TONNE,1992,129.246
10003,ZAF,PIG,THND_TONNE,1993,122.124
10004,ZAF,PIG,THND_TONNE,1994,122.472
10005,ZAF,PIG,THND_TONNE,1995,138.541
10006,ZAF,PIG,THND_TONNE,1996,135.016
10007,ZAF,PIG,THND_TONNE,1997,129.949
10008,ZAF,PIG,THND_TONNE,1998,124.446
10009,ZAF,PIG,THND_TONNE,1999,132.945
10010,ZAF,PIG,THND_TONNE,2000,122.561
10011,ZAF,PIG,THND_TONNE,2001,124.711
10012,ZAF,PIG,THND_TONNE,2002,124.375
10013,ZAF,PIG,THND_TONNE,2003,171.154
10014,ZAF,PIG,THND_TONNE,2004,185.856
10015,ZAF,PIG,THND_TONNE,2005,175.83
10016,ZAF,PIG,THND_TONNE,2006,207.528
10017,ZAF,PIG,THND_TONNE,2007,214.933
10018,ZAF,PIG,THND_TONNE,2008,197.928
10019,ZAF,PIG,THND_TONNE,2009,215.557
10020,ZAF,PIG,THND_TONNE,2010,232.727
10021,ZAF,PIG,THND_TONNE,2011,239.887
10022,ZAF,PIG,THND_TONNE,2012,248.249
10023,ZAF,PIG,THND_TONNE,2013,242.133
10024,ZAF,PIG,THND_TONNE,2014,235.312
10025,ZAF,PIG,THND_TONNE,2015,249.715
10026,ZAF,PIG,THND_TONNE,2016,248.023
10027,ZAF,PIG,THND_TONNE,2017,246.33
10028,ZAF,PIG,THND_TONNE,2018,272.1
10029,ZAF,PIG,THND_TONNE,2019,274.399
10030,ZAF,PIG,THND_TONNE,2020,278.434
10031,ZAF,PIG,THND_TONNE,2021,285.518
10032,ZAF,PIG,THND_TONNE,2022,291.984
10033,ZAF,PIG,THND_TONNE,2023,298.523
10034,ZAF,PIG,THND_TONNE,2024,305.225
10035,ZAF,PIG,THND_TONNE,2025,311.838
10036,ZAF,PIG,THND_TONNE,2026,318.572
10037,ZAF,PIG,THND_TONNE,2027,325.366
10038,ZAF,PIG,THND_TONNE,2028,332.181
10039,ZAF,PIG,THND_TONNE,2029,339.228
10040,BRICS,SHEEP,THND_TONNE,1990,885.748
10041,BRICS,SHEEP,THND_TONNE,1991,2073.792
10042,BRICS,SHEEP,THND_TONNE,1992,2511.329
10043,BRICS,SHEEP,THND_TONNE,1993,2654.928
10044,BRICS,SHEEP,THND_TONNE,1994,2739.124
10045,BRICS,SHEEP,THND_TONNE,1995,2976.168
10046,BRICS,SHEEP,THND_TONNE,1996,2981.865
10047,BRICS,SHEEP,THND_TONNE,1997,3290.578
10048,BRICS,SHEEP,THND_TONNE,1998,3492.451
10049,BRICS,SHEEP,THND_TONNE,1999,3648.376
10050,BRICS,SHEEP,THND_TONNE,2000,3756.798
10051,BRICS,SHEEP,THND_TONNE,2001,3781.404
10052,BRICS,SHEEP,THND_TONNE,2002,3908.645
10053,BRICS,SHEEP,THND_TONNE,2003,4134.678
10054,BRICS,SHEEP,THND_TONNE,2004,4427.33
10055,BRICS,SHEEP,THND_TONNE,2005,4640.633
10056,BRICS,SHEEP,THND_TONNE,2006,4823.137
10057,BRICS,SHEEP,THND_TONNE,2007,5095.314
10058,BRICS,SHEEP,THND_TONNE,2008,5084.929
10059,BRICS,SHEEP,THND_TONNE,2009,5105.991
10060,BRICS,SHEEP,THND_TONNE,2010,5282.508
10061,BRICS,SHEEP,THND_TONNE,2011,5241.974
10062,BRICS,SHEEP,THND_TONNE,2012,5363.931
10063,BRICS,SHEEP,THND_TONNE,2013,5580.479
10064,BRICS,SHEEP,THND_TONNE,2014,5815.566
10065,BRICS,SHEEP,THND_TONNE,2015,5861.998
10066,BRICS,SHEEP,THND_TONNE,2016,6067.628
10067,BRICS,SHEEP,THND_TONNE,2017,6150.812
10068,BRICS,SHEEP,THND_TONNE,2018,6253.285
10069,BRICS,SHEEP,THND_TONNE,2019,6490.378
10070,BRICS,SHEEP,THND_TONNE,2020,6635.927
10071,BRICS,SHEEP,THND_TONNE,2021,6741.812
10072,BRICS,SHEEP,THND_TONNE,2022,6850.146
10073,BRICS,SHEEP,THND_TONNE,2023,6956.048
10074,BRICS,SHEEP,THND_TONNE,2024,7060.756
10075,BRICS,SHEEP,THND_TONNE,2025,7166.398
10076,BRICS,SHEEP,THND_TONNE,2026,7206.873
10077,BRICS,SHEEP,THND_TONNE,2027,7249.263
10078,BRICS,SHEEP,THND_TONNE,2028,7292.68
10079,BRICS,SHEEP,THND_TONNE,2029,7334.346
10080,PAK,SHEEP,THND_TONNE,1990,483.985
10081,PAK,SHEEP,THND_TONNE,1991,518.994
10082,PAK,SHEEP,THND_TONNE,1992,555.943
10083,PAK,SHEEP,THND_TONNE,1993,594.847
10084,PAK,SHEEP,THND_TONNE,1994,636.935
10085,PAK,SHEEP,THND_TONNE,1995,683.12
10086,PAK,SHEEP,THND_TONNE,1996,433.492
10087,PAK,SHEEP,THND_TONNE,1997,434.009
10088,PAK,SHEEP,THND_TONNE,1998,444.878
10089,PAK,SHEEP,THND_TONNE,1999,455.275
10090,PAK,SHEEP,THND_TONNE,2000,463.708
10091,PAK,SHEEP,THND_TONNE,2001,478.615
10092,PAK,SHEEP,THND_TONNE,2002,491.214
10093,PAK,SHEEP,THND_TONNE,2003,501.425
10094,PAK,SHEEP,THND_TONNE,2004,513.344
10095,PAK,SHEEP,THND_TONNE,2005,526.69
10096,PAK,SHEEP,THND_TONNE,2006,392.873
10097,PAK,SHEEP,THND_TONNE,2007,400.807
10098,PAK,SHEEP,THND_TONNE,2008,410.328
10099,PAK,SHEEP,THND_TONNE,2009,416.462
10100,PAK,SHEEP,THND_TONNE,2010,421.984
10101,PAK,SHEEP,THND_TONNE,2011,427.377
10102,PAK,SHEEP,THND_TONNE,2012,434.782
